Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
National,,National,040,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH MCC",4570,153699.17943,33928.119912,29564.124508
National,,National,041,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",5692,97222.977512,19662.78338,16542.712755
National,,National,042,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHOUT CC/MCC",1909,80007.68308,16103.299109,12717.077004
National,,National,052,SPINAL DISORDERS AND INJURIES WITH CC/MCC,901,70449.994451,15986.332963,12943.09212
National,,National,053,SPINAL DISORDERS AND INJURIES WITHOUT CC/MCC,187,38401.743316,9835.0748663,7045.657754
National,,National,054,NERVOUS SYSTEM NEOPLASMS WITH MCC,11134,56678.63095,12391.123765,9844.6434345
National,,National,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,2923,43474.725966,9097.2442696,7049.1214506
National,,National,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,11557,74767.379164,18837.639612,16177.176603
National,,National,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,23565,43995.911224,11618.994441,9550.622788
National,,National,058,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH MCC,733,65241.158254,17580.534789,14146.447476
National,,National,059,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH CC,1932,46616.852484,10610.914596,7933.1785714
National,,National,060,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITHOUT CC/MCC,1420,38432.409155,8528.5802817,5983.971831
National,,National,061,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",5232,124870.14507,23530.873471,20607.041667
National,,National,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",8680,90058.130415,16523.961406,13738.592166
National,,National,063,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",1603,78178.120399,14087.247661,10990.720524
National,,National,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,71891,75813.697987,16038.11989,13546.941606
National,,National,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,87782,43937.184628,8824.1901187,6816.3531362
National,,National,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,23753,33944.100787,6488.9622784,4522.0503936
National,,National,067,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MCC,975,60569.575385,12284.036923,10443.405128
National,,National,068,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,3713,44143.508484,7797.8448694,5967.0937248
National,,National,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,27544,38662.007915,6749.50737,5164.165989
National,,National,070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,17949,62011.319349,14090.604825,12092.257675
National,,National,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,15538,39763.486678,8621.8540353,6888.8946454
National,,National,072,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,2858,32862.355143,6608.2060882,4889.2592722
National,,National,073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,5966,55210.189239,12917.683708,10839.453067
National,,National,074,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,12390,41407.887248,9047.4800646,7100.0987893
National,,National,075,VIRAL MENINGITIS WITH CC/MCC,468,75786.621795,15384.08547,12408.809829
National,,National,076,VIRAL MENINGITIS WITHOUT CC/MCC,104,34082.634615,8072.3269231,6091.0865385
National,,National,077,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,1866,61174.647374,13127.230975,11169.79582
National,,National,078,HYPERTENSIVE ENCEPHALOPATHY WITH CC,2385,42980.862055,7996.8192872,6272.4327044
National,,National,079,HYPERTENSIVE ENCEPHALOPATHY WITHOUT CC/MCC,355,33484.83662,6218.4507042,4382.2028169
National,,National,080,NONTRAUMATIC STUPOR AND COMA WITH MCC,844,78175.488152,18223.703791,15877.14218
National,,National,081,NONTRAUMATIC STUPOR AND COMA WITHOUT MCC,467,36656.197002,8043.9850107,5902.117773
National,,National,082,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,7630,92088.821363,21277.223984,18430.546265
National,,National,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,9492,55668.579119,12255.106511,9924.7713864
National,,National,084,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,3871,39180.65332,8697.7106691,6640.5125291
National,,National,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,7903,87549.755536,19134.408706,16686.791092
National,,National,086,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,13437,52563.099353,10778.057156,8777.2450696
National,,National,087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,6034,38559.76417,7805.6390454,5812.1145177
National,,National,088,CONCUSSION WITH MCC,458,64635.943231,12142.864629,9661.0349345
National,,National,089,CONCUSSION WITH CC,1347,48338.924276,9018.6859688,6742.4075724
National,,National,090,CONCUSSION WITHOUT CC/MCC,487,40053.188912,7644.9445585,5406.6036961
National,,National,091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,14362,63864.976257,14182.889222,12013.079933
National,,National,092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,18232,40332.9491,8634.2872422,6883.48733
National,,National,093,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,5139,34419.130376,7068.5205293,5296.1848609
National,,National,094,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,1276,138443.20298,32858.698276,28196.181034
National,,National,095,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,1164,94678.945017,21687.725945,17126.293814
National,,National,096,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITHOUT CC/MCC,302,89729.10596,19164.506623,16151.029801
National,,National,097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,1769,149175.40418,34279.421142,28994.347089
National,,National,098,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH CC,1277,84422.489428,19443.34769,15342.754111
National,,National,099,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITHOUT CC/MCC,315,56870.765079,11565.104762,8850.952381
National,,National,100,SEIZURES WITH MCC,23453,73811.830299,16321.46267,13909.156739
National,,National,101,SEIZURES WITHOUT MCC,30076,37921.324345,8216.2223035,6367.4136521
National,,National,102,HEADACHES WITH MCC,1002,48423.339321,10438.025948,8172.9371257
National,,National,103,HEADACHES WITHOUT MCC,5983,37687.684606,7801.4950694,5239.9909744
National,,National,113,ORBITAL PROCEDURES WITH CC/MCC,414,96911.987923,22852.330918,19510.251208
National,,National,114,ORBITAL PROCEDURES WITHOUT CC/MCC,93,69736.83871,15470.172043,12072.032258
National,,National,115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,654,66332.850153,14936.923547,11794.157492
National,,National,116,INTRAOCULAR PROCEDURES WITH CC/MCC,378,73262.412698,20474.272487,17038.695767
National,,National,117,INTRAOCULAR PROCEDURES WITHOUT CC/MCC,134,50151.932836,12755.880597,9212.6268657
National,,National,121,ACUTE MAJOR EYE INFECTIONS WITH CC/MCC,499,44571.789579,13752.643287,10995.290581
National,,National,122,ACUTE MAJOR EYE INFECTIONS WITHOUT CC/MCC,131,29021.389313,8628.9389313,5981.9770992
National,,National,123,NEUROLOGICAL EYE DISORDERS,2720,39836.880147,7396.7963235,5290.6492647
National,,National,124,OTHER DISORDERS OF THE EYE WITH MCC,914,55040.708972,13484.658643,11199.521882
National,,National,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,2516,35286.457472,7882.5147059,5960.6216216
National,,National,129,MAJOR HEAD AND NECK PROCEDURES WITH CC/MCC OR MAJOR DEVICE,1598,111840.84043,24452.8398,20331.4199
National,,National,130,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,683,73551.677892,14694.997072,11101.286969
National,,National,131,CRANIAL AND FACIAL PROCEDURES WITH CC/MCC,809,123467.56489,26636.945612,22613.421508
National,,National,132,CRANIAL AND FACIAL PROCEDURES WITHOUT CC/MCC,307,64051.23127,15571.638436,12748.296417
National,,National,133,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC/MCC",1123,88174.703473,20528.682102,16714.296527
National,,National,134,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",536,57389.427239,12265.626866,8900.3544776
National,,National,135,SINUS AND MASTOID PROCEDURES WITH CC/MCC,226,122569.68142,23388.119469,20105.641593
National,,National,136,SINUS AND MASTOID PROCEDURES WITHOUT CC/MCC,66,51747.318182,11517.984848,8667.7575758
National,,National,137,MOUTH PROCEDURES WITH CC/MCC,724,55394.124309,13472.473757,10815.930939
National,,National,138,MOUTH PROCEDURES WITHOUT CC/MCC,311,40251.935691,8779.392283,6424.9903537
National,,National,139,SALIVARY GLAND PROCEDURES,237,55322.924051,11525.599156,9216.8396624
National,,National,140,MAJOR HEAD AND NECK PROCEDURES WITH MCC,160,176631.275,39786.61875,36210.65
National,,National,141,MAJOR HEAD AND NECK PROCEDURES WITH CC,584,109113.99486,24254.501712,18990.52911
National,,National,142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,342,78179.929825,16297.950292,13074.269006
National,,National,143,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH MCC",176,154938.82955,32900.153409,28114.255682
National,,National,144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC",324,85040.271605,17749.657407,14251.845679
National,,National,145,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",225,61056.52,13029.311111,9967.0088889
National,,National,146,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH MCC",1042,79842.792706,19355.922265,16340.573896
National,,National,147,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH CC",701,49993.001427,12282.884451,9844.8459344
National,,National,148,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITHOUT CC/MCC",150,32572.493333,7909.5733333,5868.14
National,,National,149,DYSEQUILIBRIUM,11531,34198.539329,6502.7890903,4819.2410025
National,,National,150,EPISTAXIS WITH MCC,830,51056.168675,11798.331325,10002.379518
National,,National,151,EPISTAXIS WITHOUT MCC,1692,27686.558511,6409.1713948,4866.1578014
National,,National,152,OTITIS MEDIA AND URI WITH MCC,1939,41041.175348,9665.1990717,7766.1181021
National,,National,153,OTITIS MEDIA AND URI WITHOUT MCC,4447,28832.448167,6669.3355071,4841.0389026
National,,National,154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",1682,56092.3478,13238.344828,11063.849584
National,,National,155,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",3130,38102.457188,8171.5252396,6369.6044728
National,,National,156,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITHOUT CC/MCC",920,28385.280435,6348.4608696,4480.4858696
National,,National,157,DENTAL AND ORAL DISEASES WITH MCC,1381,61068.624909,14477.561912,12267.88197
National,,National,158,DENTAL AND ORAL DISEASES WITH CC,2308,36686.463172,8329.4744367,6403.6828423
National,,National,159,DENTAL AND ORAL DISEASES WITHOUT CC/MCC,574,30903.067944,6745.5017422,4815.9181185
National,,National,163,MAJOR CHEST PROCEDURES WITH MCC,9849,184913.0002,41185.644736,35700.78079
National,,National,164,MAJOR CHEST PROCEDURES WITH CC,13962,104875.49484,21998.760779,18314.686363
National,,National,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,6715,83102.155771,16576.469993,13109.307223
National,,National,166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,10276,144826.16018,32376.753893,28014.442195
National,,National,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,5158,76661.372237,16599.80632,13348.687282
National,,National,168,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,1638,59184.252747,12034.032967,9187.3156288
National,,National,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,28571,53553.626229,12260.358965,10107.775402
National,,National,176,PULMONARY EMBOLISM WITHOUT MCC,21934,33642.064603,7569.3060545,5695.98304
National,,National,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,325653,60231.24909,17302.861273,14969.681793
National,,National,178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,39196,37671.121084,10895.504235,9120.7107613
National,,National,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,8633,28116.540948,8300.9518128,6547.2588903
National,,National,180,RESPIRATORY NEOPLASMS WITH MCC,16450,67822.580486,15155.037872,12828.845775
National,,National,181,RESPIRATORY NEOPLASMS WITH CC,7313,47497.796117,10050.963353,8161.3932723
National,,National,182,RESPIRATORY NEOPLASMS WITHOUT CC/MCC,381,34780.065617,7034.2388451,5338.1076115
National,,National,183,MAJOR CHEST TRAUMA WITH MCC,4400,59823.826364,13632.855682,11085.480909
National,,National,184,MAJOR CHEST TRAUMA WITH CC,8726,44199.463328,9493.4990832,7096.3245473
National,,National,185,MAJOR CHEST TRAUMA WITHOUT CC/MCC,2077,33177.576312,7030.2566201,4862.7539721
National,,National,186,PLEURAL EFFUSION WITH MCC,8021,56184.662012,12491.508789,10711.551053
National,,National,187,PLEURAL EFFUSION WITH CC,4697,40713.117309,8627.2642112,7113.0840962
National,,National,188,PLEURAL EFFUSION WITHOUT CC/MCC,728,29169.92033,6374.3324176,4913.3667582
National,,National,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,96761,45053.465735,10590.385755,8836.6162607
National,,National,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,72471,40073.371017,9375.6058423,7743.3743152
National,,National,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,34360,32617.156083,7522.7787544,6029.6431607
National,,National,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,10603,25504.966896,6191.5522965,4635.7230972
National,,National,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,117836,47648.214765,10676.670916,8933.6255983
National,,National,194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,67535,32281.671578,7520.4067965,5859.9735396
National,,National,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,14828,25010.675479,5998.3200701,4337.2185055
National,,National,196,INTERSTITIAL LUNG DISEASE WITH MCC,6975,66314.689319,15337.705233,12703.446022
National,,National,197,INTERSTITIAL LUNG DISEASE WITH CC,1937,38591.099639,9353.9943211,7233.4770263
National,,National,198,INTERSTITIAL LUNG DISEASE WITHOUT CC/MCC,432,29178.652778,7327.1689815,5229.6944444
National,,National,199,PNEUMOTHORAX WITH MCC,6202,65472.617059,15145.31506,12814.105127
National,,National,200,PNEUMOTHORAX WITH CC,8867,42073.373407,9637.0285328,7372.1004849
National,,National,201,PNEUMOTHORAX WITHOUT CC/MCC,1401,27729.710921,6393.4039971,4552.9507495
National,,National,202,BRONCHITIS AND ASTHMA WITH CC/MCC,20925,36762.234313,8224.7171804,6426.4941458
National,,National,203,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,3791,26633.496439,6416.072804,4639.8694276
National,,National,204,RESPIRATORY SIGNS AND SYMPTOMS,6554,33150.239548,7454.7351236,5825.364968
National,,National,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,8603,66663.637452,15840.782169,12785.664536
National,,National,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,7621,36656.961947,8261.4235665,6331.7220837
National,,National,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,32683,246361.1264,54637.856225,48587.41673
National,,National,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,55046,100385.59223,21685.93113,19143.481852
National,,National,215,OTHER HEART ASSIST SYSTEM IMPLANT,6689,361672.99387,96195.968157,88531.619375
National,,National,216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,4531,431088.40168,91924.200839,81453.685279
National,,National,217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,1371,262810.48213,56529.73523,49307.113056
National,,National,218,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,107,229355.26168,47142.588785,36690.990654
National,,National,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,12526,338561.34951,72948.236468,63787.813827
National,,National,220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,10381,218353.811,46375.487044,39037.266641
National,,National,221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,1441,176886.71756,38728.260236,31625.754337
National,,National,222,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITH MC",1693,321795.57944,71669.667454,63488.227407
National,,National,223,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITHOUT",361,234002.89197,50888.559557,41895.044321
National,,National,224,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",2152,278318.43773,62012.779275,53917.091078
National,,National,225,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",1366,205437.24817,44877.206442,38950.15959
National,,National,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC,4299,256231.57292,54258.102117,49250.748779
National,,National,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,3536,192259.34785,42665.536199,37094.83767
National,,National,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,4963,240268.92867,54021.386258,48788.114648
National,,National,229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,5238,151797.91523,32888.272814,29063.833333
National,,National,231,CORONARY BYPASS WITH PTCA WITH MCC,781,366353.97311,71501.802817,62185.140845
National,,National,232,CORONARY BYPASS WITH PTCA WITHOUT MCC,555,250858.61622,48480.154955,40764.27027
National,,National,233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITH MCC,9721,303203.09094,60684.466104,52494.279395
National,,National,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITHOUT MCC,10129,207876.01481,41151.003159,33275.861586
National,,National,235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,9833,238337.41473,48411.469745,41347.990034
National,,National,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,14690,165464.44997,32821.854527,26793.740844
National,,National,239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,9556,154989.22928,36788.090624,33016.50293
National,,National,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,7087,95150.788204,21656.342599,18880.374912
National,,National,241,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITHOUT CC/MCC,555,53846.587387,12528.843243,10783.387387
National,,National,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,16105,134903.42608,28604.738466,26040.528718
National,,National,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,20001,95074.80971,19724.648918,17246.768662
National,,National,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,10508,77505.09507,16279.965931,13585.227636
National,,National,245,AICD GENERATOR PROCEDURES,927,188468.23085,42869.653722,38611.016181
National,,National,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,43241,139329.57577,25808.214657,22378.017738
National,,National,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,68918,96076.391596,16571.115137,13031.658101
National,,National,248,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITH MCC OR 4+ ARTERI,1387,135547.36121,24015.671233,21092.628695
National,,National,249,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITHOUT MCC,1666,93530.163265,14873.259304,12115.234094
National,,National,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITH MCC,3796,110605.64568,20673.476027,17862.386196
National,,National,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITHOUT MCC,4036,79279.488107,13623.759167,10890.369177
National,,National,252,OTHER VASCULAR PROCEDURES WITH MCC,30595,129008.20886,28464.45429,25563.120869
National,,National,253,OTHER VASCULAR PROCEDURES WITH CC,20677,106507.839,21848.064951,18807.547178
National,,National,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,8014,73738.957824,14850.984278,12214.598702
National,,National,255,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,1975,92382.494684,21486.184304,18485.434937
